[(1, (30,), ('relu',), 'RMSprop',0.0001, 50), [0.872151916846633,0.852714535,0.836909835,0.822105748,0.808115645,, [datetime.timedelta(seconds=5, microseconds=256557), datetime.timedelta(seconds=4, microseconds=976283), datetime.timedelta(seconds=5, microseconds=1428), datetime.timedelta(seconds=5, microseconds=2815), datetime.timedelta(seconds=4, microseconds=992929)
[(1, (30,), ('relu',), 'RMSprop',0.0001, 100), [0.933151914179325,0.914558779,0.900583445,0.887905861,0.87594737,, [datetime.timedelta(seconds=2, microseconds=918115), datetime.timedelta(seconds=2, microseconds=431435), datetime.timedelta(seconds=2, microseconds=501691), datetime.timedelta(seconds=2, microseconds=443456), datetime.timedelta(seconds=2, microseconds=503733)
[(1, (30,), ('relu',), 'RMSprop',0.001, 1), [0.6723657732892858,0.584551862,0.552641551,0.539194743,0.52019878,, [datetime.timedelta(seconds=241, microseconds=306653), datetime.timedelta(seconds=232, microseconds=791575), datetime.timedelta(seconds=232, microseconds=898421), datetime.timedelta(seconds=232, microseconds=588115), datetime.timedelta(seconds=232, microseconds=259180)
[(1, (30,), ('relu',), 'RMSprop',0.001, 50), [0.9119166329503059,0.753345844,0.663781277,0.594801259,0.544471903,, [datetime.timedelta(seconds=4, microseconds=903185), datetime.timedelta(seconds=4, microseconds=659707), datetime.timedelta(seconds=4, microseconds=640035), datetime.timedelta(seconds=4, microseconds=663884), datetime.timedelta(seconds=4, microseconds=662830)
[(1, (30,), ('relu',), 'RMSprop',0.001, 100), [0.8367013260722159,0.715740733,0.645348932,0.591859894,0.549680074,, [datetime.timedelta(seconds=2, microseconds=728109), datetime.timedelta(seconds=2, microseconds=311526), datetime.timedelta(seconds=2, microseconds=316351), datetime.timedelta(seconds=2, microseconds=327559), datetime.timedelta(seconds=2, microseconds=311004)
[(1, (30,), ('relu',), 'RMSprop',0.01, 1), [0.8077175780931629,0.712892225,0.687690603,0.654786035,0.613951311,, [datetime.timedelta(seconds=230, microseconds=426114), datetime.timedelta(seconds=230, microseconds=588802), datetime.timedelta(seconds=230, microseconds=955709), datetime.timedelta(seconds=230, microseconds=918166), datetime.timedelta(seconds=231, microseconds=830282)
[(1, (30,), ('relu',), 'RMSprop',0.01, 50), [1.7292944930493837,0.82908661,0.715137496,0.683229141,0.598990602,, [datetime.timedelta(seconds=5, microseconds=71284), datetime.timedelta(seconds=4, microseconds=757688), datetime.timedelta(seconds=4, microseconds=886352), datetime.timedelta(seconds=4, microseconds=911818), datetime.timedelta(seconds=4, microseconds=966713)
[(1, (30,), ('relu',), 'RMSprop',0.01, 100), [1.0332246392965316,1.1487192,0.829822044,0.508568244,0.498787209,, [datetime.timedelta(seconds=2, microseconds=814326), datetime.timedelta(seconds=2, microseconds=625458), datetime.timedelta(seconds=2, microseconds=547069), datetime.timedelta(seconds=2, microseconds=420667), datetime.timedelta(seconds=2, microseconds=432872)
[(1, (30,), ('relu',), 'Adam',0.0001, 1), [0.7702762783434478,0.644925435,0.577169761,0.531855763,0.495795538,, [datetime.timedelta(seconds=537, microseconds=7322), datetime.timedelta(seconds=550, microseconds=532042), datetime.timedelta(seconds=558, microseconds=101198), datetime.timedelta(seconds=561, microseconds=309438), datetime.timedelta(seconds=565, microseconds=149913)
[(1, (30,), ('relu',), 'Adam',0.0001, 50), [0.9146853417158128,0.888772466,0.867689333,0.848470465,0.831066338,, [datetime.timedelta(seconds=11, microseconds=876210), datetime.timedelta(seconds=11, microseconds=617795), datetime.timedelta(seconds=11, microseconds=574868), datetime.timedelta(seconds=11, microseconds=712857), datetime.timedelta(seconds=11, microseconds=660811)
[(1, (30,), ('relu',), 'Adam',0.0001, 100), [0.822616459429264,0.806297064,0.792078453,0.77851253,0.765566756,, [datetime.timedelta(seconds=6, microseconds=237610), datetime.timedelta(seconds=5, microseconds=520444), datetime.timedelta(seconds=5, microseconds=554308), datetime.timedelta(seconds=5, microseconds=524578), datetime.timedelta(seconds=5, microseconds=507384)
[(1, (30,), ('relu',), 'Adam',0.001, 1), [0.7209151627592331,0.607383442,0.537562503,0.416437091,0.384098155,, [datetime.timedelta(seconds=553, microseconds=452578), datetime.timedelta(seconds=551, microseconds=175197), datetime.timedelta(seconds=553, microseconds=943008), datetime.timedelta(seconds=558, microseconds=195851), datetime.timedelta(seconds=555, microseconds=974913)
[(1, (30,), ('relu',), 'Adam',0.001, 50), [0.8181277602910996,0.67524097,0.591557916,0.536322193,0.497621733,, [datetime.timedelta(seconds=11, microseconds=631195), datetime.timedelta(seconds=11, microseconds=395897), datetime.timedelta(seconds=11, microseconds=459095), datetime.timedelta(seconds=11, microseconds=363467), datetime.timedelta(seconds=11, microseconds=387791)
[(1, (30,), ('relu',), 'Adam',0.001, 100), [0.8232412517070771,0.674327751,0.590837167,0.536640847,0.496378343,, [datetime.timedelta(seconds=6, microseconds=187237), datetime.timedelta(seconds=5, microseconds=543401), datetime.timedelta(seconds=5, microseconds=803166), datetime.timedelta(seconds=5, microseconds=909559), datetime.timedelta(seconds=5, microseconds=911117)
[(1, (30,), ('relu',), 'Adam',0.01, 1), [0.8325266570100069,4.724421823,2.496873311,6.196389261,11.51569701,, [datetime.timedelta(seconds=589, microseconds=739338), datetime.timedelta(seconds=556, microseconds=207141), datetime.timedelta(seconds=555, microseconds=542913), datetime.timedelta(seconds=542, microseconds=697591), datetime.timedelta(seconds=537, microseconds=552983)
[(1, (30,), ('relu',), 'Adam',0.01, 50), [0.7460994802415372,1.340667386,1.993874317,2.264374214,1.038789155,, [datetime.timedelta(seconds=11, microseconds=71851), datetime.timedelta(seconds=10, microseconds=867246), datetime.timedelta(seconds=10, microseconds=893431), datetime.timedelta(seconds=10, microseconds=818372), datetime.timedelta(seconds=10, microseconds=874390)
[(1, (30,), ('relu',), 'Adam',0.01, 100), [0.7600578367710114,1.112579641,1.753255823,0.750010736,0.586525441,, [datetime.timedelta(seconds=5, microseconds=837534), datetime.timedelta(seconds=5, microseconds=297697), datetime.timedelta(seconds=5, microseconds=323835), datetime.timedelta(seconds=5, microseconds=335354), datetime.timedelta(seconds=5, microseconds=373785)
[(1, (30,), ('sigmoid',), 'SGD',0.0001, 1), [0.8909544918375963,0.842899111,0.828192881,0.815759732,0.804533382,, [datetime.timedelta(seconds=36, microseconds=520161), datetime.timedelta(seconds=36, microseconds=154045), datetime.timedelta(seconds=36, microseconds=174229), datetime.timedelta(seconds=36, microseconds=258441), datetime.timedelta(seconds=36, microseconds=29040)
[(1, (30,), ('sigmoid',), 'SGD',0.0001, 50), [1.1910095266997813,1.16679118,1.14418292,1.123076922,1.103372363,, [datetime.timedelta(microseconds=954478), datetime.timedelta(microseconds=751258), datetime.timedelta(microseconds=830151), datetime.timedelta(microseconds=750540), datetime.timedelta(microseconds=741832),,,,,
[(1, (30,), ('sigmoid',), 'SGD',0.0001, 100), [1.0428971216082572,1.035405949,1.028165625,1.021167576,1.014403732,, [datetime.timedelta(microseconds=580191), datetime.timedelta(microseconds=382134), datetime.timedelta(microseconds=376504), datetime.timedelta(microseconds=378284), datetime.timedelta(microseconds=385373),,,,,
